#group,false,false,false,false,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,double,string,string,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_time,_value,_field,_measurement,code,crypto,description,symbol
,,0,2023-09-15T22:32:00Z,25813.4655,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-15T22:47:00Z,26017.3961,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-15T23:04:00Z,26084.4205,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-15T23:18:00Z,26000.6592,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-15T23:32:00Z,26017.5813,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-15T23:47:00Z,25932.2219,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T00:15:00Z,25914.8789,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T00:47:00Z,25944.4543,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T01:23:00Z,25945.23,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T01:46:00Z,25930.0649,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T02:07:00Z,25982.0868,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T02:21:00Z,26036.8948,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T02:32:00Z,25977.3378,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T02:47:00Z,26019.0846,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T03:04:00Z,26003.0033,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T03:19:00Z,25968.7228,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T03:32:00Z,25972.5277,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T03:47:00Z,25953.3166,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T04:04:00Z,25914.306,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T04:21:00Z,25916.0582,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T04:32:00Z,25901.8538,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T04:47:00Z,25906.053,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T05:04:00Z,25875.2791,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T05:19:00Z,25857.7716,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T05:32:00Z,25849.8154,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T05:47:00Z,25843.1676,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T06:04:00Z,25836.6038,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T06:21:00Z,25815.8688,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T06:32:00Z,25804.1864,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T06:47:00Z,25792.1117,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T07:03:00Z,25824.311,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T07:17:00Z,25808.9472,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T07:32:00Z,25816.7584,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T07:47:00Z,25807.3561,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T08:04:00Z,25796.0004,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T08:20:00Z,25802.1294,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T08:32:00Z,25821.8709,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T08:47:00Z,25836.3683,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T09:04:00Z,25832.3671,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T09:18:00Z,25818.6067,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T09:32:00Z,25842.6504,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T09:47:00Z,25878.3412,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T10:04:00Z,25796.5016,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T10:20:00Z,25842.303,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T10:32:00Z,25836.3678,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T10:47:00Z,25848.5315,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T11:03:00Z,25856.2653,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T11:17:00Z,25822.9244,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T11:32:00Z,25801.5846,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T11:47:00Z,25852.7455,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T12:05:00Z,25814.3219,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T12:24:00Z,25834.2805,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T12:38:00Z,25845.2071,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T12:50:00Z,25868.2188,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T13:04:00Z,25870.9645,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T13:19:00Z,25836.1625,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T13:32:00Z,25850.6356,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T13:47:00Z,25858.4923,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T14:03:00Z,25869.1005,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T14:19:00Z,25857.6346,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T14:32:00Z,25856.5026,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T14:47:00Z,25841.9895,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T15:03:00Z,25816.0531,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T15:18:00Z,25829.6561,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T15:32:00Z,25825.1673,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T15:47:00Z,25839.6754,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T16:04:00Z,25823.1847,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T16:21:00Z,25832.725,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T16:33:00Z,25821.132,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T16:47:00Z,25836.9054,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T17:03:00Z,25831.6205,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T17:19:00Z,25835.2177,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T17:32:00Z,25877.9691,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T17:47:00Z,25900.4964,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T18:04:00Z,25917.8065,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T18:21:00Z,25867.4557,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T18:32:00Z,25875.1682,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T18:47:00Z,25884.8911,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T19:03:00Z,25892.6902,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T19:17:00Z,25851.6727,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T19:32:00Z,25841.672,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T19:47:00Z,25842.4121,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T20:03:00Z,25839.7941,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T20:18:00Z,25852.0856,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T20:32:00Z,25842.4925,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T20:47:00Z,25854.5866,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T21:04:00Z,25844.3272,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T21:17:00Z,25862.8586,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T21:32:00Z,25864.157,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T21:47:00Z,25864.9478,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T22:04:00Z,25885.4577,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T22:20:00Z,25882.3225,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T22:32:00Z,25884.9816,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T22:47:00Z,25881.5373,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T23:03:00Z,25868.9463,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T23:18:00Z,25857.0375,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T23:33:00Z,25839.044,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-16T23:47:00Z,25858.873,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T00:17:00Z,25816.7379,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T00:47:00Z,25822.0039,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T01:26:00Z,25788.8546,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T01:50:00Z,25830.4141,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T02:10:00Z,25818.6271,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T02:23:00Z,25829.3429,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T02:32:00Z,25816.2528,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T02:47:00Z,25840.9799,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T03:04:00Z,25820.4848,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T03:19:00Z,25847.0666,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T03:32:00Z,25846.018,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T03:47:00Z,25841.1119,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T04:04:00Z,25848.1131,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T04:21:00Z,25835.6968,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T04:32:00Z,25838.6214,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T04:47:00Z,25855.3988,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T05:04:00Z,25863.2861,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T05:20:00Z,25864.9459,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T05:32:00Z,25856.1893,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T05:47:00Z,25850.3462,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T06:04:00Z,25864.1238,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T06:21:00Z,25843.9577,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T06:32:00Z,25858.5598,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T06:47:00Z,25846.3216,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T07:03:00Z,25866.6054,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T07:17:00Z,25864.2642,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T07:32:00Z,25857.9718,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T07:47:00Z,25835.9031,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T08:04:00Z,25825.9292,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T08:20:00Z,25831.0847,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T08:32:00Z,25853.2734,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T08:47:00Z,25859.3741,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T09:04:00Z,25871.8625,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T09:18:00Z,25871.9677,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T09:32:00Z,25863.6722,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T09:47:00Z,25867.5776,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T10:03:00Z,25905.1542,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T10:20:00Z,25904.9103,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T10:32:00Z,25912.452,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T10:47:00Z,25919.6275,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T11:03:00Z,25923.2661,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T11:17:00Z,25902.4587,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T11:32:00Z,25919.6107,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T11:47:00Z,25935.492,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T12:05:00Z,25898.6734,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T12:23:00Z,25898.0587,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T12:38:00Z,25893.1397,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T12:50:00Z,25891.4343,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T13:04:00Z,25891.0387,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T13:19:00Z,25882.0782,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T13:32:00Z,25887.0289,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T13:47:00Z,25875.4832,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T14:03:00Z,25865.7522,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T14:19:00Z,25864,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T14:32:00Z,25885.8078,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T14:47:00Z,25883.6051,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T15:03:00Z,25879.1051,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T15:18:00Z,25870.148,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T15:32:00Z,25888.0834,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T15:47:00Z,25883.9236,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T16:04:00Z,25867.9957,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T16:21:00Z,25833.8031,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T16:33:00Z,25848.371,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T16:47:00Z,25829.7867,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T17:03:00Z,25816.1219,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T17:19:00Z,25818.4315,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T17:32:00Z,25838.5715,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T17:47:00Z,25844.5714,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T18:04:00Z,25817.1925,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T18:21:00Z,25826.2538,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T18:33:00Z,25820.8138,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T18:47:00Z,25824.5401,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T19:03:00Z,25819.769,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T19:17:00Z,25824.6102,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T19:32:00Z,25812.7118,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T19:47:00Z,25835.0226,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T20:04:00Z,25820.6678,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T20:18:00Z,25825.0213,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T20:32:00Z,25816.0549,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T20:47:00Z,25776.7959,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T21:03:00Z,25751.8123,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T21:17:00Z,25763.8256,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T21:32:00Z,25776.858,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T21:47:00Z,25810.2796,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T22:03:00Z,25787.233,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T22:20:00Z,25782.1446,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T22:32:00Z,25790.3665,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T22:47:00Z,25775.1228,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T23:03:00Z,25797.2278,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T23:18:00Z,25778.9454,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T23:32:00Z,25785.421,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-17T23:47:00Z,25812.6598,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-18T00:17:00Z,25845.9508,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-18T00:47:00Z,25794.6745,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-18T01:24:00Z,25763.4892,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-18T01:47:00Z,25797.2719,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-18T02:09:00Z,25808.8299,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-18T02:22:00Z,25839.6816,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-18T02:32:00Z,26043.7402,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-18T02:47:00Z,25925.7969,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-18T03:04:00Z,25923.1667,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-18T03:19:00Z,25928.9531,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-18T03:32:00Z,25950.0333,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-18T03:47:00Z,25982.8903,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-18T04:04:00Z,25983.4801,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-18T04:23:00Z,25931.5886,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-18T04:34:00Z,25904.0823,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-18T04:47:00Z,25906.1465,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-18T05:04:00Z,25935.3287,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-18T05:20:00Z,25949.0805,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-18T05:32:00Z,25953.1036,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-18T05:47:00Z,25977.9119,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-18T06:04:00Z,25954.2536,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-18T06:22:00Z,25978.5326,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-18T06:33:00Z,25994.0435,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-18T06:47:00Z,25984.3931,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-18T07:04:00Z,25963.6951,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-18T07:18:00Z,25989.7433,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-18T07:32:00Z,26044.3236,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-18T07:47:00Z,25986.5444,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-18T08:04:00Z,26033.2508,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-18T08:22:00Z,26008.5412,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-18T08:33:00Z,25990.7942,price,coindesk,EUR,bitcoin,Euro,&euro;
